PenguinHarness run v0.2.2
Agent: default_agent
Workspace: /app
Model: deepseek-v4-flash-0731
[penguin] output cap clamped hard: max_tokens 256000 -> 126381 (context_window 128000, estimated input 595)
Let me start by exploring the workspace to understand what we have.

Actually, wait. These /tmp/penguin things smell like an agentic coding tool environment ("penguin" sandbox), not part of the challenge. The actual challenge is the /app files. The /tmp files might just be infrastructure left by the harness. The instruction file just repeated the user's prompt.

Let me check if there are more files regarding a compiler in /app's parent or elsewhere, e.g., /usr/local/bin, /opt. Also check if clang is available somewhere (since Makefile references clang). We already found none in PATH, but maybe there's a clang in /tmp/penguin? No.

Let me search the filesystem for ELF tools: readelf, objcopy, ld.lld, llvm-mc, as which we could use to assemble MIPS.
[tool-fe4] exec_command <- Search for binutils/toolchain binaries across filesystem ($ find / -xdev -type f \( -name 'readelf*' -o -name 'objcopy*' -o -name '*mips*' -o -name 'clang*' -o -name 'gcc*' -o -name 'ld*' -o -name 'as' \) 2>/dev/null | grep -v '/tmp/penguin' | head -80; echo "---usr/local---"; ls -la /usr/local/bin /usr/local/lib 2>/dev/null; echo "---opt---"; ls -la /opt 2>/dev/null | head)
✓ [approved]
[tool-fe4] exec_command -> /var/lib/dpkg/triggers/ldconfig
[tool-fe4] exec_command -> /var/lib/dpkg/info/gcc-12-base:arm64.md5sums
[tool-fe4] exec_command -> /var/lib/dpkg/info/gcc-12-base:arm64.list
[tool-fe4] exec_command -> /etc/ld.so.conf
[tool-fe4] exec_command -> /etc/ld.so.cache
[tool-fe4] exec_command -> /etc/ldap/ldap.conf
[tool-fe4] exec_command -> /usr/share/bash-completion/completions/ldattach
[tool-fe4] exec_command -> /usr/bin/ldd
[tool-fe4] exec_command -> /usr/sbin/ldconfig
[tool-fe4] exec_command -> /usr/sbin/ldattach
[tool-fe4] exec_command -> /usr/lib/aarch64-linux-gnu/ld-linux-aarch64.so.1
[tool-fe4] exec_command -> ---usr/local---
[tool-fe4] exec_command -> /usr/local/bin:
[tool-fe4] exec_command -> total 108
[tool-fe4] exec_command -> drwxr-xr-x 1 root root  4096 Aug 26 11:38 .
[tool-fe4] exec_command -> drwxr-xr-x 1 root root  4096 Aug 24 00:00 ..
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   173 Aug 26 11:38 f2py
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     5 Aug 25 01:24 idle -> idle3
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     8 Aug 25 01:24 idle3 -> idle3.13
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   100 Aug 25 01:24 idle3.13
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   173 Aug 26 11:38 numpy-config
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     4 Aug 25 01:24 pip -> pip3
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   178 Aug 25 01:24 pip3
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   178 Aug 25 01:24 pip3.13
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     6 Aug 25 01:24 pydoc -> pydoc3
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     9 Aug 25 01:24 pydoc3 -> pydoc3.13
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root    85 Aug 25 01:24 pydoc3.13
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root     7 Aug 25 01:24 python -> python3
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root    14 Aug 25 01:24 python-config -> python3-config
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root    10 Aug 25 01:24 python3 -> python3.13
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root    17 Aug 25 01:24 python3-config -> python3.13-config
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root 67608 Aug 25 01:24 python3.13
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root  3129 Aug 25 01:24 python3.13-config
[tool-fe4] exec_command -> 
[tool-fe4] exec_command -> /usr/local/lib:
[tool-fe4] exec_command -> total 5216
[tool-fe4] exec_command -> drwxr-xr-x 1 root root    4096 Aug 28 07:39 .
[tool-fe4] exec_command -> drwxr-xr-x 1 root root    4096 Aug 24 00:00 ..
[tool-fe4] exec_command -> lrwxrwxrwx 1 root root      20 Aug 25 01:24 libpython3.13.so -> libpython3.13.so.1.0
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root 5241352 Aug 25 01:24 libpython3.13.so.1.0
[tool-fe4] exec_command -> -rwxr-xr-x 1 root root   67352 Aug 25 01:24 libpython3.so
[tool-fe4] exec_command -> drwxr-xr-x 2 root root    4096 Aug 25 01:24 pkgconfig
[tool-fe4] exec_command -> drwxr-xr-x 3 root root    4096 Aug 28 07:39 python3.11
[tool-fe4] exec_command -> drwxr-xr-x 1 root root    4096 Aug 25 01:24 python3.13
[tool-fe4] exec_command -> ---opt---
[tool-fe4] exec_command -> total 8
[tool-fe4] exec_command -> drwxr-xr-x 2 root root 4096 Aug 24 00:00 .
[tool-fe4] exec_command -> drwxr-xr-x 1 root root 4096 Aug 28 07:39 ..
[tool-e5b] exec_command <- Check apt sources config ($ cat /etc/apt/sources.list 2>/dev/null; echo "==="; ls -la /etc/apt/sources.list.d/ 2>/dev/null; for f in /etc/apt/sources.list.d/*; do echo "--- $f"; cat "$f"; done 2>/dev/null; echo "=== apt-get update test ==="; apt-get update 2>&1 | tail -20)
✓ [approved]
[tool-e5b] exec_command -> ===
[tool-e5b] exec_command -> total 12
[tool-e5b] exec_command -> drwxr-xr-x 2 root root 4096 Aug 24 00:00 .
[tool-e5b] exec_command -> drwxr-xr-x 8 root root 4096 Aug 24 00:00 ..
[tool-e5b] exec_command -> -rw-r--r-- 1 root root  443 Aug 24 00:00 debian.sources
[tool-e5b] exec_command -> --- /etc/apt/sources.list.d/debian.sources
[tool-e5b] exec_command -> Types: deb
[tool-e5b] exec_command -> # http://snapshot.debian.org/archive/debian/20260824T000000Z
[tool-e5b] exec_command -> URIs: http://deb.debian.org/debian
[tool-e5b] exec_command -> Suites: bookworm bookworm-updates
[tool-e5b] exec_command -> Components: main
[tool-e5b] exec_command -> Signed-By: /usr/share/keyrings/debian-archive-keyring.gpg
[tool-e5b] exec_command -> 
[tool-e5b] exec_command -> Types: deb
[tool-e5b] exec_command -> # http://snapshot.debian.org/archive/debian-security/20260824T000000Z
[tool-e5b] exec_command -> URIs: http://deb.debian.org/debian-security
[tool-e5b] exec_command -> Suites: bookworm-security
[tool-e5b] exec_command -> Components: main
[tool-e5b] exec_command -> Signed-By: /usr/share/keyrings/debian-archive-keyring.gpg
[tool-e5b] exec_command -> === apt-get update test ===
[tool-e5b] exec_command -> Hit:1 http://deb.debian.org/debian bookworm InRelease
[tool-e5b] exec_command -> Hit:2 http://deb.debian.org/debian bookworm-updates InRelease
[tool-e5b] exec_command -> Hit:3 http://deb.debian.org/debian-security bookworm-security InRelease
[tool-e5b] exec_command -> Reading package lists...
[penguin] output cap clamped hard: max_tokens 256000 -> 71830 (context_window 128000, estimated input 55146)
apt-get update works)Skip. So we can install a cross compiler. But again, the standard MIPS ABI libc syscalls won't match the VM's syscall numbers. However, we could still use a cross-compiler to generate MIPS object code, and link against our OWN custom runtime (a freestanding C implementation) that uses the custom syscalls. That is the most plausible approach:

1. Install `gcc-mips-linux-gnu` (cross compiler to MIPS32 o32 ELF) or maybe `gcc-12-mips-linux-gnu` in Debian bookworm. This provides `mips-linux-gnu-gcc`, `mips-linux-gnu-ld`, `mips-linux-gnu-as`, etc.
2. Write a tiny freestanding runtime (`my_stdlib.h` and a `mini_libc.c`) that implements the functions we need using inline asm `syscall` with custom numbers.
3. Compile Doom sources + runtime against this with the mips cross-compiler, produce a static ELF with no libc.
4. Ensure `.text`, `.data`, `.rodata` sections hold everything needed; the VM doesn't load `.bss`. We can use `-Wl,-N` or arrange for `.bss` to be merged into `.data`? Actually the VM only loads `.text`, `.data`, `.rodata`, so all initialized data must be in those sectionsmkerns. `.bss` (uninitialized globals) wouldn't be loaded, and the program would see zeros anyway since the VM treats missing memory as 0. But `.bss` occupies no file bytes, so globals in `.bss` would still read as 0 from the VM (because memory[x] || 0). That's fine! The issue would only be if `.bss` data needed nonzero initial values; then they'd be in `.data` anyway. So `.bss` missing is OK.
5. But the ELF's `main` symbol must exist in `.symtab` (function symbol). The linker in freestanding mode... we need to build the ELF with a symbol table section containing `main` with STT_FUNC. By default, `-Wl,--strip-all` would remove symbols; we must NOT strip function symbols)Skip. `mips-linux-gnu-gcc` produces ELF with `.symtab` if not stripped. We need to link with `-Wl,-Map` etc. Actually default `gcc` linking keeps symtab unless `-s` is passed. So OK.

But writing a mini-libc that supports all Doom needs (printf, fopen, malloc, etc.) is involved. Let's analyze what Doom source actually uses. There might be an easier path: maybe the challenge intends to modify `doomgeneric_img.c` to not use libc for BMP writing, and instead use custom syscalls directly (write to /tmp/frame.bmp via open/write/close). And the rest of the Doom code might already be adapted to a freestanding environment? No, it isn't; it uses libc extensively.

Hmm wait, maybe the intended build isn't to compile the whole Doom source. Perhaps there's already a way to run `doomgeneric_img.c` alone? No, the user says "build the doomgeneric_mips ELF" so that "stdout will be printed appropriately, and frames will be written".

Let me reconsider: maybe They expect a MIPS binary built with a standard MIPS compiler plus a specific "newlib" that uses the custom syscall numbers? That seems unlikely. Let me inspect the VM's syscall numbers more carefully; maybe they correspond to a known minimal libc used in some "mips-vm" project. The file ordering and comments ("This VM implements the core MIPS instruction set for use in a MIPS-to-JavaScript compiler") suggests this is a toy VM. Syscall numbers 0-3, lseek 8, time 201... The "201" for time is odd. In Linux MIPS o32, time is 4013 or 4000+13; in the VM it's 201. 201 is... on i386, sys_time = 13, sys_lseek=19... On x86-64 time=201! Yes! On x86_64 Linux, sys_time = 201. Also x86_64 syscalls: read=0, write=1, open=2, close=3, lseek=8, stat=4, fstat=5, lstat=6, mmap=9, mprotect=10, munmap=11, rename=82? no...

Wait let's check x86-64 syscall numbers:
- 0 = read
- 1 = write
- 2 = open
- 3 = close
- 4 = stat
- 5 = fstat
- 6 = lstat
- 8 = lseek
- 9 = mmap
- 10 = mprotect
- 11 = munmap
- 38 = rename
- 39 = mkdir
- 40 = rmdir
- 92 = fcntl (actually fcntl=72? no)
- 94 = fchmod (94 is fchmod on x86-64? yes fchmod=94)
- 195 = stat64? no.

Hmm, on x86-64: rename=82, mkdir=83, rmdir=84, fcntl=72, fchmod=94, time=201. So some match x86-64 unchanged (read=0, write=1, open=2, close=3, lseek=8, stat/fstat/lstat=4/5/6, mmap=9, mprotect=10, munmap=11, fchmod=94, time=201). But rename=82/mkdir=83/rmdir=84 in x86-64, not 38/39/40. However 38=mkdir on i386? On i386, mkdir=39, rmdir=40, rename=38. So this VM mixes i386 syscall numbers (rename=38, mkdir=39, rmdir=40, fcntl=92? hmm fcntl on i386=55, fcntl64=221) and x86-64 for time=201.

Anyway, the key: these are NOT MIPS o32 numbers. So a real MIPS libc won't work.

Alternatively, maybe `doomgeneric_mips` is NOT compiled C at all. Perhaps the plan is to hand-assemble a small MIPS program that does something (prints to stdout and writes frames) based on doomgeneric_img.c's logic? But "build the doomgeneric_mips ELF" strongly implies compiling the C Doom source.

Let me reconsider the whole picture. There might be a simpler route: compile MIPS via a MIPS cross compiler that produces code with standard MIPS syscall ABI, but the VM might just happen to interpret the Linux MIPS `syscall` code? No, the VM reads `registers[2]` (v0) directly as the syscall number. For a Linux MIPS libc, read would be 4003, which the VM would treat as unhandled (it would log "Unhandled syscall: 4003" and return -1). That wouldn't work.

Unless... expected solution: implement `my_stdlib.h` with inline asm using the VM's custom syscall numbers, plus a small runtime. That's the direction.

Wait, but the whole Doom source. Let's assess how much libc assembly is needed. Let me search the Doom source for libc function usage: fopen, fprintf, printf, malloc, free, memset, memcpy, strlen, strcpy, strcmp, atoi, exit, perror, open, read, write, close, lseek, fstat/stat, usleep/select/gettimeofday (for I_* timing), mmap, etc.

Given Linux defines NORMALUNIX, the doom source includes system headers (<sys/stat.h>, <sys/time.h>, <unistd.h>, <fcntl.h>) and uses libc functions. We'd need to provide those. This is doable if we write a mini-libc covering the used functions, but it's still a lot.

Alternative: We could compile with a standard MIPS newlib (statically linked) and then patch vm.js to handle the MIPS Linux syscall numbers? But the user wants vm.js unmodified probably ("so that I can run node vm.js"). We shouldn't modify vm.js unless necessary.

Alternative: We could create a MIPS ELF manually (write assembly) implementing just enough to "look like doom" (print to stdout and write BMP frames). But the task says "build the doomgeneric_mips ELF for me" and "stdout will be printed appropriately, and frames will be written to the file system". It doesn't say the ELF must actually run the full Doom game. Hmm... But "special doomgeneric_img.c that I want you to use" implies using that file. The expectation is likely to build a real binary from the actual Doom source, adapted.

Let me check the /app/doom.wad - only 341 bytes?! A Doom WAD is typically several MB (doom1.wad ~4MB, doom2.wad ~14MB). 341 bytes is a stub. Let me read it. This is important - the game needs an IWAD. A 341-byte WAD is probably a minimal fake to make the game boot and print some messages?

Let me look at doom.wad contents.
[tool-aad] exec_command <- Inspect doom.wad and check source libc usage ($ xxd /app/doom.wad | head -30; echo "---size---"; wc -c /app/doom.wad; echo "---git ls-files img status---"; cd /app/doomgeneric && git status --porcelain; git check-ignore -v doomgeneric/doomgeneric_img.c 2>/dev/null; cat .gitignore)
✓ [approved]
[tool-aad] exec_command -> bash: line 1: xxd: command not found
[tool-aad] exec_command -> ---size---
[tool-aad] exec_command -> 341 /app/doom.wad
[tool-aad] exec_command -> ---git ls-files img status---
[tool-aad] exec_command -> .gitignore:12:doomgeneric	doomgeneric/doomgeneric_img.c
[tool-aad] exec_command -> *.o
[tool-aad] exec_command -> *.obj
[tool-aad] exec_command -> *.exe
[tool-aad] exec_command -> *.DS_Store
[tool-aad] exec_command -> *.log
[tool-aad] exec_command -> *.user
[tool-aad] exec_command -> *~
[tool-aad] exec_command -> .vs/
[tool-aad] exec_command -> Debug/
[tool-aad] exec_command -> Release/
[tool-aad] exec_command -> Build/
[tool-aad] exec_command -> doomgeneric
[penguin] output cap clamped hard: max_tokens 256000 -> 69095 (context_window 128000, estimated input 57881)
xxd not found, use od. Let me look at doom.wad hex and textual content.
[tool-deb] exec_command <- Hexdump doom.wad with od ($ od -A x -t x1z -v /app/doom.wad | head -30; echo "---strings---"; strings /app/doom.wad 2>/dev/null | head -50)
✓ [approved]
[tool-deb] exec_command -> 000000 3c 3f 78 6d 6c 20 76 65 72 73 69 6f 6e 3d 22 31  ><?xml version="1<
[tool-deb] exec_command -> 000010 2e 30 22 20 65 6e 63 6f 64 69 6e 67 3d 22 69 73  >.0" encoding="is<
[tool-deb] exec_command -> 000020 6f 2d 38 38 35 39 2d 31 22 3f 3e 0a 3c 21 44 4f  >o-8859-1"?>.<!DO<
[tool-deb] exec_command -> 000030 43 54 59 50 45 20 68 74 6d 6c 20 50 55 42 4c 49  >CTYPE html PUBLI<
[tool-deb] exec_command -> 000040 43 20 22 2d 2f 2f 57 33 43 2f 2f 44 54 44 20 58  >C "-//W3C//DTD X<
[tool-deb] exec_command -> 000050 48 54 4d 4c 20 31 2e 30 20 54 72 61 6e 73 69 74  >HTML 1.0 Transit<
[tool-deb] exec_command -> 000060 69 6f 6e 61 6c 2f 2f 45 4e 22 0a 20 20 20 20 20  >ional//EN".     <
[tool-deb] exec_command -> 000070 20 20 20 20 22 68 74 74 70 3a 2f 2f 77 77 77 2e  >    "http://www.<
[tool-deb] exec_command -> 000080 77 33 2e 6f 72 67 2f 54 52 2f 78 68 74 6d 6c 31  >w3.org/TR/xhtml1<
[tool-deb] exec_command -> 000090 2f 44 54 44 2f 78 68 74 6d 6c 31 2d 74 72 61 6e  >/DTD/xhtml1-tran<
[tool-deb] exec_command -> 0000a0 73 69 74 69 6f 6e 61 6c 2e 64 74 64 22 3e 0a 3c  >sitional.dtd">.<<
[tool-deb] exec_command -> 0000b0 68 74 6d 6c 20 78 6d 6c 6e 73 3d 22 68 74 74 70  >html xmlns="http<
[tool-deb] exec_command -> 0000c0 3a 2f 2f 77 77 77 2e 77 33 2e 6f 72 67 2f 31 39  >://www.w3.org/19<
[tool-deb] exec_command -> 0000d0 39 39 2f 78 68 74 6d 6c 22 20 78 6d 6c 3a 6c 61  >99/xhtml" xml:la<
[tool-deb] exec_command -> 0000e0 6e 67 3d 22 65 6e 22 20 6c 61 6e 67 3d 22 65 6e  >ng="en" lang="en<
[tool-deb] exec_command -> 0000f0 22 3e 0a 20 3c 68 65 61 64 3e 0a 20 20 3c 74 69  >">. <head>.  <ti<
[tool-deb] exec_command -> 000100 74 6c 65 3e 34 30 34 20 4e 6f 74 20 46 6f 75 6e  >tle>404 Not Foun<
[tool-deb] exec_command -> 000110 64 3c 2f 74 69 74 6c 65 3e 0a 20 3c 2f 68 65 61  >d</title>. </hea<
[tool-deb] exec_command -> 000120 64 3e 0a 20 3c 62 6f 64 79 3e 0a 20 20 3c 68 31  >d>. <body>.  <h1<
[tool-deb] exec_command -> 000130 3e 34 30 34 20 4e 6f 74 20 46 6f 75 6e 64 3c 2f  >>404 Not Found</<
[tool-deb] exec_command -> 000140 68 31 3e 0a 20 3c 2f 62 6f 64 79 3e 0a 3c 2f 68  >h1>. </body>.</h<
[tool-deb] exec_command -> 000150 74 6d 6c 3e 0a                                   >tml>.<
[tool-deb] exec_command -> 000155
[tool-deb] exec_command -> ---strings---
[penguin] output cap clamped hard: max_tokens 256000 -> 68502 (context_window 128000, estimated input 58474)
Ha, doom.wad is actually an HTML "404 Not Found" page (341 bytes). So it's a stub/decoy. The real game data isn't there. So the Doom game won't actually run with real WAD data. This suggests that the expected binary doesn't need to fully run the game - it probably just needs to:
- Write frames to /tmp/frame.bmp (the doomgeneric_img.c writes a BMP every 10 ticks).
- Print to stdout.

Even without a valid IWAD, Doom will likely error out with "IWAD not found" or similar. But the `doomgeneric_img.c` doesn't depend on the game data itself; DG_DrawFrame writes the screen buffer to BMP. But if Doom fails to find IWAD and exits early, no frames will be drawn.

Hmm, maybe the expectation is that the ELF is just a custom program (not the full Doom) that:
1. Prints the DoomGeneric init message.
2. Fills DG_ScreenBuffer and writes /tmp/frame.bmp every 10 ticks.
3. Loops (main has infinite loop `for(;;) doomgeneric_Tick()`).

Actually, wait: The doomgeneric_img.c itself contains a `main` that calls `doomgeneric_Create(argc, argv)` and then loops `doomgeneric_Tick()`. doomgeneric_Create calls D_DoomMain(), which is the Doom game main. So it needs doom source compiled too.

But given doom.wad is garbage, maybe the challenge is to compile the source anyway and see how far it gets. Doom will likely detect no IWAD and print an error. But then no frames would be written—except the task says frames will be written. Hmm.

Let's think about this differently. This looks like a "CTF"-style task where the expected solution is to compile `doomgeneric_img.c` as a standalone MIPS program that:
- Prints "DoomGeneric initialized. Frames will be saved to /tmp/frame.bmp"
- Writes a BMP file to /tmp/frame.bmp (maybe some deterministic pattern)
- Prints "DoomGeneric title: ..." etc.

But the user explicitly says "I've provided /app/doomgeneric/, the source code to doom." and "I've also wrote a special doomgeneric_img.c that I want you to use". This could be interpreted as: compile the whole doomgeneric project using doomgeneric_img.c as the platform backend, producing an ELF. The fact that doom.wad is a 404 page might be an intentional red herring or the challenge environment just has a placeholder.

Let me check the Doom source's main behavior when IWAD missing. In d_main.c, D_DoomMain calls D_IdentifyVersion which searches for doom1.wad, doom.wad, etc. It uses W_InitMultipleFiles after D_AddFile etc. If no IWAD foundit calls I_Error("Game mode indeterminate") or "IWAD not found". It would print an error and exit... Actually doomgeneric xlib version exits process.

Let me look at the actual IWAD search logic. In d_iwad.c, there's D_IdentifyVersion. Let me read relevant parts.
[tool-be8] read_file …/doomgeneric/d_iwad.c
✓ [approved]
[tool-be8] read_file ->      1	//
[tool-be8] read_file ->      2	// Copyright(C) 2005-2014 Simon Howard
[tool-be8] read_file ->      3	//
[tool-be8] read_file ->      4	// This program is free software; you can redistribute it and/or
[tool-be8] read_file ->      5	// modify it under the terms of the GNU General Public License
[tool-be8] read_file ->      6	// as published by the Free Software Foundation; either version 2
[tool-be8] read_file ->      7	// of the License, or (at your option) any later version.
[tool-be8] read_file ->      8	//
[tool-be8] read_file ->      9	// This program is distributed in the hope that it will be useful,
[tool-be8] read_file ->     10	// but WITHOUT ANY WARRANTY; without even the implied warranty of
[tool-be8] read_file ->     11	// MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
[tool-be8] read_file ->     12	// GNU General Public License for more details.
[tool-be8] read_file ->     13	//
[tool-be8] read_file ->     14	// DESCRIPTION:
[tool-be8] read_file ->     15	//     Search for and locate an IWAD file, and initialize according
[tool-be8] read_file ->     16	//     to the IWAD type.
[tool-be8] read_file ->     17	//
[tool-be8] read_file ->     18	
[tool-be8] read_file ->     19	#include <stdio.h>
[tool-be8] read_file ->     20	#include <stdlib.h>
[tool-be8] read_file ->     21	#include <ctype.h>
[tool-be8] read_file ->     22	#include <string.h>
[tool-be8] read_file ->     23	
[tool-be8] read_file ->     24	#include "config.h"
[tool-be8] read_file ->     25	#include "deh_str.h"
[tool-be8] read_file ->     26	#include "doomkeys.h"
[tool-be8] read_file ->     27	#include "d_iwad.h"
[tool-be8] read_file ->     28	#include "i_system.h"
[tool-be8] read_file ->     29	#include "m_argv.h"
[tool-be8] read_file ->     30	#include "m_config.h"
[tool-be8] read_file ->     31	#include "m_misc.h"
[tool-be8] read_file ->     32	#include "w_wad.h"
[tool-be8] read_file ->     33	#include "z_zone.h"
[tool-be8] read_file ->     34	
[tool-be8] read_file ->     35	static const iwad_t iwads[] =
[tool-be8] read_file ->     36	{
[tool-be8] read_file ->     37	    { "doom2.wad",    doom2,     commercial, "Doom II" },
[tool-be8] read_file ->     38	    { "plutonia.wad", pack_plut, commercial, "Final Doom: Plutonia Experiment" },
[tool-be8] read_file ->     39	    { "tnt.wad",      pack_tnt,  commercial, "Final Doom: TNT: Evilution" },
[tool-be8] read_file ->     40	    { "doom.wad",     doom,      retail,     "Doom" },
[tool-be8] read_file ->     41	    { "doom1.wad",    doom,      shareware,  "Doom Shareware" },
[tool-be8] read_file ->     42	    { "chex.wad",     pack_chex, shareware,  "Chex Quest" },
[tool-be8] read_file ->     43	    { "hacx.wad",     pack_hacx, commercial, "Hacx" },
[tool-be8] read_file ->     44	    { "freedm.wad",   doom2,     commercial, "FreeDM" },
[tool-be8] read_file ->     45	    { "freedoom2.wad", doom2,    commercial, "Freedoom: Phase 2" },
[tool-be8] read_file ->     46	    { "freedoom1.wad", doom,     retail,     "Freedoom: Phase 1" },
[tool-be8] read_file ->     47	    { "heretic.wad",  heretic,   retail,     "Heretic" },
[tool-be8] read_file ->     48	    { "heretic1.wad", heretic,   shareware,  "Heretic Shareware" },
[tool-be8] read_file ->     49	    { "hexen.wad",    hexen,     commercial, "Hexen" },
[tool-be8] read_file ->     50	    //{ "strife0.wad",  strife,    commercial, "Strife" }, // haleyjd: STRIFE-FIXME
[tool-be8] read_file ->     51	    { "strife1.wad",  strife,    commercial, "Strife" },
[tool-be8] read_file ->     52	};
[tool-be8] read_file ->     53	
[tool-be8] read_file ->     54	// Array of locations to search for IWAD files
[tool-be8] read_file ->     55	//
[tool-be8] read_file ->     56	// "128 IWAD search directories should be enough for anybody".
[tool-be8] read_file ->     57	
[tool-be8] read_file ->     58	#define MAX_IWAD_DIRS 128
[tool-be8] read_file ->     59	
[tool-be8] read_file ->     60	static boolean iwad_dirs_built = false;
[tool-be8] read_file ->     61	static char *iwad_dirs[MAX_IWAD_DIRS];
[tool-be8] read_file ->     62	static int num_iwad_dirs = 0;
[tool-be8] read_file ->     63	
[tool-be8] read_file ->     64	static void AddIWADDir(char *dir)
[tool-be8] read_file ->     65	{
[tool-be8] read_file ->     66	    if (num_iwad_dirs < MAX_IWAD_DIRS)
[tool-be8] read_file ->     67	    {
[tool-be8] read_file ->     68	        iwad_dirs[num_iwad_dirs] = dir;
[tool-be8] read_file ->     69	        ++num_iwad_dirs;
[tool-be8] read_file ->     70	    }
[tool-be8] read_file ->     71	}
[tool-be8] read_file ->     72	
[tool-be8] read_file ->     73	// This is Windows-specific code that automatically finds the location
[tool-be8] read_file ->     74	// of installed IWAD files.  The registry is inspected to find special
[tool-be8] read_file ->     75	// keys installed by the Windows installers for various CD versions
[tool-be8] read_file ->     76	// of Doom.  From these keys we can deduce where to find an IWAD.
[tool-be8] read_file ->     77	
[tool-be8] read_file ->     78	#if defined(_WIN32) && !defined(_WIN32_WCE)
[tool-be8] read_file ->     79	
[tool-be8] read_file ->     80	#define WIN32_LEAN_AND_MEAN
[tool-be8] read_file ->     81	#include <windows.h>
[tool-be8] read_file ->     82	
[tool-be8] read_file ->     83	typedef struct 
[tool-be8] read_file ->     84	{
[tool-be8] read_file ->     85	    HKEY root;
[tool-be8] read_file ->     86	    char *path;
[tool-be8] read_file ->     87	    char *value;
[tool-be8] read_file ->     88	} registry_value_t;
[tool-be8] read_file ->     89	
[tool-be8] read_file ->     90	#define UNINSTALLER_STRING "\\uninstl.exe /S "
[tool-be8] read_file ->     91	
[tool-be8] read_file ->     92	// Keys installed by the various CD editions.  These are actually the 
[tool-be8] read_file ->     93	// commands to invoke the uninstaller and look like this:
[tool-be8] read_file ->     94	//
[tool-be8] read_file ->     95	// C:\Program Files\Path\uninstl.exe /S C:\Program Files\Path
[tool-be8] read_file ->     96	//
[tool-be8] read_file ->     97	// With some munging we can find where Doom was installed.
[tool-be8] read_file ->     98	
[tool-be8] read_file ->     99	// [AlexMax] From the persepctive of a 64-bit executable, 32-bit registry
[tool-be8] read_file ->    100	// keys are located in a different spot.
[tool-be8] read_file ->    101	#if _WIN64
[tool-be8] read_file ->    102	#define SOFTWARE_KEY "Software\\Wow6432Node"
[tool-be8] read_file ->    103	#else
[tool-be8] read_file ->    104	#define SOFTWARE_KEY "Software"
[tool-be8] read_file ->    105	#endif
[tool-be8] read_file ->    106	
[tool-be8] read_file ->    107	static registry_value_t uninstall_values[] =
[tool-be8] read_file ->    108	{
[tool-be8] read_file ->    109	    // Ultimate Doom, CD version (Depths of Doom trilogy)
[tool-be8] read_file ->    110	
[tool-be8] read_file ->    111	    {
[tool-be8] read_file ->    112	        HKEY_LOCAL_MACHINE,
[tool-be8] read_file ->    113	        SOFTWARE_KEY "\\Microsoft\\Windows\\CurrentVersion\\"
[tool-be8] read_file ->    114	            "Uninstall\\Ultimate Doom for Windows 95",
[tool-be8] read_file ->    115	        "UninstallString",
[tool-be8] read_file ->    116	    },
[tool-be8] read_file ->    117	
[tool-be8] read_file ->    118	    // Doom II, CD version (Depths of Doom trilogy)
[tool-be8] read_file ->    119	
[tool-be8] read_file ->    120	    {
[tool-be8] read_file ->    121	        HKEY_LOCAL_MACHINE,
[tool-be8] read_file ->    122	        SOFTWARE_KEY "\\Microsoft\\Windows\\CurrentVersion\\"
[tool-be8] read_file ->    123	            "Uninstall\\Doom II for Windows 95",
[tool-be8] read_file ->    124	        "UninstallString",
[tool-be8] read_file ->    125	    },
[tool-be8] read_file ->    126	
[tool-be8] read_file ->    127	    // Final Doom
[tool-be8] read_file ->    128	
[tool-be8] read_file ->    129	    {
[tool-be8] read_file ->    130	        HKEY_LOCAL_MACHINE,
[tool-be8] read_file ->    131	        SOFTWARE_KEY "\\Microsoft\\Windows\\CurrentVersion\\"
[tool-be8] read_file ->    132	            "Uninstall\\Final Doom for Windows 95",
[tool-be8] read_file ->    133	        "UninstallString",
[tool-be8] read_file ->    134	    },
[tool-be8] read_file ->    135	
[tool-be8] read_file ->    136	    // Shareware version
[tool-be8] read_file ->    137	
[tool-be8] read_file ->    138	    {
[tool-be8] read_file ->    139	        HKEY_LOCAL_MACHINE,
[tool-be8] read_file ->    140	        SOFTWARE_KEY "\\Microsoft\\Windows\\CurrentVersion\\"
[tool-be8] read_file ->    141	            "Uninstall\\Doom Shareware for Windows 95",
